property_id,purchase_price_aed,official_dld_fee_status,official_dld_fee_aed,dld_buyer_share_pct,trustee_fee_status,trustee_fee_aed,title_deed_fee_status,title_deed_fee_aed,knowledge_fee_status,knowledge_fee_aed,innovation_fee_status,innovation_fee_aed,broker_purchase_status,developer_admin_status,acquisition_calculation_level,official_acquisition_fees_aed,known_acquisition_costs_aed,complete_acquisition_costs_aed,total_cash_invested_aed,missing_components
1298,9800000.0,OFFICIAL_VERIFIED,196000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,196270.0,196270.0,,,trustee_office_fee|broker_purchase_commission
5983,25750000.0,OFFICIAL_VERIFIED,515000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,515270.0,515270.0,,,trustee_office_fee|broker_purchase_commission
4432,1175000.0,OFFICIAL_VERIFIED,23500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,23770.0,23770.0,,,trustee_office_fee|broker_purchase_commission
4762,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
2266,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
3600,2500000.0,OFFICIAL_VERIFIED,50000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50270.0,50270.0,,,trustee_office_fee|broker_purchase_commission
4140,670000.0,OFFICIAL_VERIFIED,13400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,13670.0,13670.0,,,trustee_office_fee|broker_purchase_commission
1175,2200000.0,OFFICIAL_VERIFIED,44000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,44270.0,44270.0,,,trustee_office_fee|broker_purchase_commission
5936,7900000.0,OFFICIAL_VERIFIED,158000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,158270.0,158270.0,,,trustee_office_fee|broker_purchase_commission
556,2620000.0,OFFICIAL_VERIFIED,52400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,52670.0,52670.0,,,trustee_office_fee|broker_purchase_commission
5593,3500000.0,OFFICIAL_VERIFIED,70000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,70270.0,70270.0,,,trustee_office_fee|broker_purchase_commission
5513,1400000.0,OFFICIAL_VERIFIED,28000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,28270.0,28270.0,,,trustee_office_fee|broker_purchase_commission
2816,750000.0,OFFICIAL_VERIFIED,15000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,15270.0,15270.0,,,trustee_office_fee|broker_purchase_commission
1050,780000.0,OFFICIAL_VERIFIED,15600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,15870.0,15870.0,,,trustee_office_fee|broker_purchase_commission
152,1943600.0,OFFICIAL_VERIFIED,38872.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,39142.0,39142.0,,,trustee_office_fee|broker_purchase_commission
1641,800000.0,OFFICIAL_VERIFIED,16000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,16270.0,16270.0,,,trustee_office_fee|broker_purchase_commission
408,1200000.0,OFFICIAL_VERIFIED,24000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,24270.0,24270.0,,,trustee_office_fee|broker_purchase_commission
7817,720000.0,OFFICIAL_VERIFIED,14400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14670.0,14670.0,,,trustee_office_fee|broker_purchase_commission
6627,3550000.0,OFFICIAL_VERIFIED,71000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,71270.0,71270.0,,,trustee_office_fee|broker_purchase_commission
7483,1380000.0,OFFICIAL_VERIFIED,27600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,27870.0,27870.0,,,trustee_office_fee|broker_purchase_commission
2199,1650000.0,OFFICIAL_VERIFIED,33000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,33270.0,33270.0,,,trustee_office_fee|broker_purchase_commission
5319,2500000.0,OFFICIAL_VERIFIED,50000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50270.0,50270.0,,,trustee_office_fee|broker_purchase_commission
8327,2314000.0,OFFICIAL_VERIFIED,46280.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,46550.0,46550.0,,,trustee_office_fee|broker_purchase_commission
3119,4173190.0,OFFICIAL_VERIFIED,83463.8,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,83733.8,83733.8,,,trustee_office_fee|broker_purchase_commission
7426,1461650.0,OFFICIAL_VERIFIED,29233.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,29503.0,29503.0,,,trustee_office_fee|broker_purchase_commission
5,2314000.0,OFFICIAL_VERIFIED,46280.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,46550.0,46550.0,,,trustee_office_fee|broker_purchase_commission
8062,8530000.0,OFFICIAL_VERIFIED,170600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,170870.0,170870.0,,,trustee_office_fee|broker_purchase_commission
1447,8540000.0,OFFICIAL_VERIFIED,170800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,171070.0,171070.0,,,trustee_office_fee|broker_purchase_commission
7799,950000.0,OFFICIAL_VERIFIED,19000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19270.0,19270.0,,,trustee_office_fee|broker_purchase_commission
2236,2100000.0,OFFICIAL_VERIFIED,42000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,42270.0,42270.0,,,trustee_office_fee|broker_purchase_commission
4513,5500000.0,OFFICIAL_VERIFIED,110000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,110270.0,110270.0,,,trustee_office_fee|broker_purchase_commission
3150,5200000.0,OFFICIAL_VERIFIED,104000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,104270.0,104270.0,,,trustee_office_fee|broker_purchase_commission
7461,1369710.0,OFFICIAL_VERIFIED,27394.2,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,27664.2,27664.2,,,trustee_office_fee|broker_purchase_commission
6217,4100000.0,OFFICIAL_VERIFIED,82000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,82270.0,82270.0,,,trustee_office_fee|broker_purchase_commission
5075,4300000.0,OFFICIAL_VERIFIED,86000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,86270.0,86270.0,,,trustee_office_fee|broker_purchase_commission
2178,729999.0,OFFICIAL_VERIFIED,14599.98,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14869.98,14869.98,,,trustee_office_fee|broker_purchase_commission
31,940000.0,OFFICIAL_VERIFIED,18800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19070.0,19070.0,,,trustee_office_fee|broker_purchase_commission
7953,12800000.0,OFFICIAL_VERIFIED,256000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,256270.0,256270.0,,,trustee_office_fee|broker_purchase_commission
1821,2400000.0,OFFICIAL_VERIFIED,48000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,48270.0,48270.0,,,trustee_office_fee|broker_purchase_commission
6099,6000000.0,OFFICIAL_VERIFIED,120000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,120270.0,120270.0,,,trustee_office_fee|broker_purchase_commission
2170,2800000.0,OFFICIAL_VERIFIED,56000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,56270.0,56270.0,,,trustee_office_fee|broker_purchase_commission
7848,2095000.0,OFFICIAL_VERIFIED,41900.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,42170.0,42170.0,,,trustee_office_fee|broker_purchase_commission
8057,4500000.0,OFFICIAL_VERIFIED,90000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,90270.0,90270.0,,,trustee_office_fee|broker_purchase_commission
5370,2500000.0,OFFICIAL_VERIFIED,50000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50270.0,50270.0,,,trustee_office_fee|broker_purchase_commission
717,4500000.0,OFFICIAL_VERIFIED,90000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,90270.0,90270.0,,,trustee_office_fee|broker_purchase_commission
7170,1750000.0,OFFICIAL_VERIFIED,35000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,35270.0,35270.0,,,trustee_office_fee|broker_purchase_commission
2124,2550000.0,OFFICIAL_VERIFIED,51000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,51270.0,51270.0,,,trustee_office_fee|broker_purchase_commission
5407,2572000.0,OFFICIAL_VERIFIED,51440.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,51710.0,51710.0,,,trustee_office_fee|broker_purchase_commission
7349,6000000.0,OFFICIAL_VERIFIED,120000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,120270.0,120270.0,,,trustee_office_fee|broker_purchase_commission
4975,4500000.0,OFFICIAL_VERIFIED,90000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,90270.0,90270.0,,,trustee_office_fee|broker_purchase_commission
7005,981499.0,OFFICIAL_VERIFIED,19629.98,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19899.98,19899.98,,,trustee_office_fee|broker_purchase_commission
564,11000000.0,OFFICIAL_VERIFIED,220000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,220270.0,220270.0,,,trustee_office_fee|broker_purchase_commission
5610,880000.0,OFFICIAL_VERIFIED,17600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17870.0,17870.0,,,trustee_office_fee|broker_purchase_commission
533,2600000.0,OFFICIAL_VERIFIED,52000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,52270.0,52270.0,,,trustee_office_fee|broker_purchase_commission
2505,2300000.0,OFFICIAL_VERIFIED,46000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,46270.0,46270.0,,,trustee_office_fee|broker_purchase_commission
8297,1913000.0,OFFICIAL_VERIFIED,38260.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,38530.0,38530.0,,,trustee_office_fee|broker_purchase_commission
4938,3451120.0,OFFICIAL_VERIFIED,69022.4,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,69292.4,69292.4,,,trustee_office_fee|broker_purchase_commission
4665,4500000.0,OFFICIAL_VERIFIED,90000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,90270.0,90270.0,,,trustee_office_fee|broker_purchase_commission
7622,2700000.0,OFFICIAL_VERIFIED,54000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,54270.0,54270.0,,,trustee_office_fee|broker_purchase_commission
4165,3270000.0,OFFICIAL_VERIFIED,65400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,65670.0,65670.0,,,trustee_office_fee|broker_purchase_commission
5712,25000000.0,OFFICIAL_VERIFIED,500000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,500270.0,500270.0,,,trustee_office_fee|broker_purchase_commission
5366,10649000.0,OFFICIAL_VERIFIED,212980.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,213250.0,213250.0,,,trustee_office_fee|broker_purchase_commission
2381,1600000.0,OFFICIAL_VERIFIED,32000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,32270.0,32270.0,,,trustee_office_fee|broker_purchase_commission
6003,11300000.0,OFFICIAL_VERIFIED,226000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,226270.0,226270.0,,,trustee_office_fee|broker_purchase_commission
6246,10000000.0,OFFICIAL_VERIFIED,200000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,200270.0,200270.0,,,trustee_office_fee|broker_purchase_commission
7266,1800000.0,OFFICIAL_VERIFIED,36000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,36270.0,36270.0,,,trustee_office_fee|broker_purchase_commission
1074,1250000.0,OFFICIAL_VERIFIED,25000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,25270.0,25270.0,,,trustee_office_fee|broker_purchase_commission
